CustomerID,Sex,Age,Annual_Income,Spending_Score,Purchase_Frequency
4422,Male,20,146.7,79,46
4423,Male,39,98.2,18,29
4424,Female,66,141.4,70,15
4425,Female,39,144.5,11,48
4426,Male,67,43.1,32,11
4427,Male,67,57.0,20,44
4428,Female,66,118.9,97,34
4429,Male,29,132.0,40,36
4430,Male,38,85.1,8,30
4431,Male,21,149.1,35,35
4432,Female,48,16.6,69,9
4433,Male,61,55.4,99,18
4434,Male,48,99.1,78,19
4435,Female,40,78.4,21,39
4436,Male,37,30.7,24,4
4437,Male,32,64.7,17,6
4438,Female,40,18.4,18,33
4439,Female,45,101.8,98,32
4440,Female,33,135.5,12,16
4441,Female,54,134.5,16,11
4442,Male,38,109.4,4,22
4443,Male,32,77.9,89,36
4444,Female,34,84.1,34,23
4445,Female,67,33.5,92,26
4446,Male,54,61.0,46,31
4447,Female,30,40.3,75,29
4448,Male,36,125.9,77,5
4449,Female,47,138.5,31,38
4450,Male,62,87.5,25,25
4451,Female,35,113.2,74,34
4452,Female,31,31.4,24,12
4453,Male,53,97.2,65,22
4454,Female,53,109.9,25,9
4455,Male,37,76.1,28,20
4456,Male,69,47.8,36,29
4457,Male,36,133.4,82,44
4458,Male,62,115.3,6,29
4459,Male,61,136.5,66,45
4460,Female,24,125.5,67,27
4461,Female,61,148.7,72,17
4462,Male,21,40.9,95,5
4463,Female,51,26.7,48,45
4464,Male,19,60.5,83,13
4465,Female,22,32.4,70,42
4466,Female,27,85.6,78,15
4467,Female,49,100.5,67,15
4468,Female,59,93.1,48,18
4469,Male,58,50.0,65,2
4470,Male,30,137.7,44,23
4471,Female,56,17.9,94,43
4472,Female,22,62.0,63,13
4473,Male,27,112.1,46,43
4474,Female,27,118.5,19,4
4475,Male,55,71.2,64,47
4476,Male,44,17.3,83,25
4477,Male,68,98.4,73,11
4478,Female,38,23.5,71,48
4479,Male,25,29.6,50,42
4480,Female,18,102.8,63,12
4481,Male,45,57.2,41,13
4482,Female,66,62.0,7,9
4483,Female,56,80.7,9,45
4484,Female,31,147.1,4,38
4485,Male,38,145.3,89,6
4486,Male,47,71.2,49,43
4487,Female,38,50.8,76,43
4488,Female,66,55.8,6,10
4489,Female,26,51.3,82,23
4490,Male,34,86.9,21,15
4491,Male,22,96.9,15,45
4492,Male,48,81.0,67,23
4493,Male,69,70.1,66,40
4494,Female,57,43.5,56,37
4495,Female,55,80.1,68,34
4496,Male,60,61.0,32,16
4497,Male,36,88.1,66,45
4498,Female,53,106.2,29,41
4499,Male,67,100.5,66,47
4500,Male,50,77.4,34,32
4501,Male,30,90.1,27,38
4502,Male,31,53.5,60,40
4503,Male,50,18.3,39,46
4504,Male,46,99.4,44,5
4505,Female,60,49.1,82,17
4506,Male,66,105.3,36,22
4507,Male,53,115.8,19,39
4508,Female,61,138.7,91,41
4509,Female,27,144.3,45,48
4510,Female,48,16.4,84,18
4511,Male,23,148.7,21,28
4512,Female,18,107.2,23,13
4513,Male,24,101.9,94,42
4514,Male,44,17.1,89,1
4515,Male,38,131.3,95,19
4516,Female,45,34.6,27,34
4517,Female,33,128.0,98,4
4518,Female,63,17.1,72,43
4519,Female,40,102.2,19,3
4520,Female,69,73.7,41,41
4521,Male,37,42.1,26,10
4522,Male,55,29.5,28,28
4523,Male,42,74.4,64,34
4524,Male,45,31.6,68,39
4525,Female,22,80.7,95,47
4526,Female,38,99.4,80,19
4527,Male,35,126.7,51,42
4528,Female,64,106.6,74,46
4529,Female,23,23.8,48,36
4530,Male,46,56.5,10,43
4531,Male,36,53.9,73,3
4532,Female,50,138.5,39,23
4533,Female,18,132.2,19,17
4534,Male,62,65.0,64,7
4535,Male,20,24.6,19,26
4536,Male,59,135.7,76,43
4537,Female,38,134.9,62,18
4538,Male,52,130.4,13,46
4539,Male,58,129.1,25,46
4540,Female,57,79.8,89,6
4541,Female,20,39.0,92,31
4542,Female,42,79.5,42,29
4543,Female,62,81.8,39,9
4544,Female,55,81.1,30,35
4545,Male,62,87.7,5,17
4546,Male,37,49.8,81,12
4547,Female,69,64.4,18,36
4548,Female,61,73.6,21,48
4549,Female,62,32.7,86,24
4550,Female,51,76.5,50,10
4551,Female,38,124.4,6,30
4552,Male,65,126.8,50,29
4553,Male,40,70.6,80,39
4554,Male,23,85.0,66,10
4555,Male,68,19.5,1,39
4556,Female,30,106.0,57,28
4557,Male,66,69.6,30,18
4558,Female,40,75.1,58,41
4559,Female,26,132.9,52,17
4560,Female,34,77.3,37,11
4561,Male,19,17.9,48,1
4562,Female,36,45.7,87,17
4563,Male,36,79.2,1,36
4564,Male,24,72.3,19,36
4565,Female,59,131.1,46,46
4566,Female,59,88.2,67,9
4567,Female,37,108.1,2,45
4568,Male,26,78.4,56,28
4569,Female,34,74.4,17,48
4570,Male,44,75.2,92,33
4571,Female,64,70.5,82,3
4572,Female,19,87.7,97,8
4573,Male,53,48.8,79,6
4574,Male,36,135.3,22,6
4575,Male,34,60.0,27,29
4576,Male,22,34.9,55,37
4577,Male,56,28.0,32,12
4578,Male,35,16.8,60,9
4579,Female,24,72.1,83,41
4580,Female,34,40.3,28,49
4581,Male,56,17.9,28,19
4582,Female,53,85.2,74,17
4583,Male,57,106.8,84,48
4584,Female,62,26.6,25,44
4585,Female,21,77.2,85,32
4586,Male,55,115.4,78,35
4587,Male,42,148.1,86,14
4588,Male,22,105.1,26,49
4589,Female,47,48.1,75,16
4590,Male,29,111.7,71,21
4591,Female,21,95.7,17,12
4592,Male,41,43.6,82,24
4593,Female,46,129.9,7,34
4594,Female,26,72.7,56,8
4595,Male,21,144.9,64,44
4596,Female,68,112.6,20,21
4597,Female,41,102.0,38,48
4598,Male,31,113.3,75,8
4599,Female,22,79.5,58,28
4600,Male,35,83.2,16,16
4601,Male,59,129.9,51,10
4602,Male,36,106.9,27,15
4603,Male,29,136.1,51,4
4604,Female,35,135.3,75,26
4605,Female,34,146.8,16,15
4606,Female,47,109.5,87,36
4607,Male,41,82.8,60,32
4608,Female,28,37.5,76,43
4609,Female,52,110.2,40,38
4610,Male,40,54.4,67,4
4611,Male,34,53.2,2,41
4612,Female,18,47.2,48,9
4613,Male,32,133.1,52,35
4614,Male,49,132.2,24,28
4615,Male,26,100.2,93,37
4616,Male,32,78.9,98,47
4617,Female,45,105.7,84,9
4618,Male,41,97.0,82,2
4619,Male,52,71.1,78,3
4620,Male,39,66.3,82,44
4621,Male,44,66.7,2,48
4622,Male,36,94.5,65,5
4623,Male,62,102.4,20,10
4624,Male,29,76.0,34,28
4625,Male,37,145.8,41,15
4626,Female,18,26.3,41,14
4627,Male,38,61.9,75,46
4628,Female,66,71.6,91,23
4629,Male,62,17.3,23,13
4630,Male,18,64.3,38,16
4631,Male,27,52.0,44,30
4632,Male,64,83.3,67,40
4633,Female,49,60.4,62,8
4634,Male,56,113.0,12,17
4635,Male,39,83.8,30,30
4636,Female,35,32.5,95,17
4637,Female,65,116.3,87,35
4638,Male,63,28.4,65,1
4639,Female,49,128.3,41,49
4640,Female,44,140.7,20,24
4641,Female,45,58.5,6,48
4642,Male,35,140.0,75,49
4643,Male,56,122.1,99,25
4644,Male,66,139.5,4,2
4645,Female,46,104.9,93,25
4646,Male,35,46.8,10,14
4647,Female,61,135.8,51,39
4648,Male,25,39.9,93,33
4649,Male,48,43.8,38,17
4650,Female,51,51.6,1,31
4651,Male,24,56.1,8,10
4652,Female,53,84.5,81,6
4653,Female,35,111.3,83,39
4654,Male,55,140.0,63,25
4655,Female,26,26.9,33,38
4656,Male,26,143.8,15,37
4657,Male,63,139.4,31,30
4658,Female,25,22.3,21,34
4659,Male,68,63.6,3,18
4660,Female,52,124.8,66,24
4661,Male,35,97.6,35,49
4662,Male,22,120.2,41,27
4663,Male,31,112.1,59,27
4664,Male,45,82.1,16,39
4665,Male,47,20.6,56,21
4666,Female,21,93.9,45,19
4667,Female,56,21.6,59,39
4668,Female,37,96.5,50,23
4669,Female,42,123.1,85,39
4670,Female,45,94.0,12,48
4671,Female,29,149.6,92,44
4672,Male,19,76.5,12,47
4673,Male,60,116.1,33,15
4674,Female,31,105.1,84,43
4675,Female,39,148.8,49,2
4676,Male,48,111.3,21,35
4677,Male,40,37.1,60,20
4678,Male,65,144.0,52,28
4679,Female,37,105.1,54,15
4680,Female,55,23.0,39,16
4681,Female,21,103.8,49,33
4682,Male,32,134.2,64,47
4683,Male,41,92.9,86,12
4684,Female,42,62.8,26,39
4685,Female,18,125.8,71,39
4686,Male,24,120.6,7,43
4687,Male,48,88.5,72,20
4688,Male,29,35.8,62,29
4689,Male,59,48.9,90,43
4690,Female,22,114.7,88,49
4691,Male,61,123.8,24,3
4692,Male,67,52.7,40,48
4693,Male,59,64.7,76,5
4694,Female,55,25.5,47,2
4695,Female,29,111.3,8,23
4696,Male,56,15.5,54,26
4697,Male,35,21.3,9,26
4698,Male,19,15.6,3,7
4699,Female,27,102.1,54,10
4700,Female,32,71.3,21,5
4701,Female,47,55.2,95,47
4702,Male,61,138.2,48,12
4703,Female,34,41.0,47,32
4704,Male,21,67.6,88,42
4705,Male,24,141.9,68,31
4706,Male,58,72.7,84,22
4707,Female,48,89.9,63,17
4708,Male,68,25.8,16,20
4709,Female,56,121.7,74,20
4710,Female,51,72.1,90,43
4711,Male,23,123.1,93,8
4712,Male,67,49.3,5,47
4713,Female,55,72.0,11,34
4714,Male,62,121.2,29,49
4715,Female,68,146.5,79,23
4716,Male,51,23.0,70,38
4717,Female,61,124.7,48,28
4718,Female,32,55.6,15,13
4719,Female,31,89.4,84,29
4720,Female,23,54.2,34,8
4721,Male,67,97.8,60,11
4722,Male,54,62.8,62,47
4723,Female,67,60.0,2,45
4724,Female,49,20.1,80,18
4725,Male,20,34.8,19,25
4726,Male,20,138.8,98,49
4727,Male,39,149.8,49,22
4728,Male,39,120.4,78,45
4729,Male,27,53.7,88,35
4730,Male,68,69.3,28,29
4731,Female,20,114.8,48,21
4732,Male,29,145.7,96,7
4733,Male,46,76.5,37,12
4734,Female,65,127.0,74,36
4735,Male,34,146.6,49,24
4736,Male,24,132.9,48,32
4737,Male,30,45.7,73,27
4738,Male,19,16.1,88,32
4739,Male,21,81.4,29,32
4740,Female,27,86.7,60,32
4741,Male,56,42.2,29,26
4742,Female,41,53.4,58,11
4743,Female,34,118.3,48,46
4744,Male,69,78.5,23,18
4745,Female,23,57.8,27,39
4746,Male,36,99.1,95,5
4747,Female,22,103.1,7,16
4748,Female,49,118.9,49,11
4749,Male,27,36.2,54,35
4750,Male,26,115.1,68,48
4751,Male,44,95.9,78,11
4752,Male,30,22.8,42,42
4753,Male,36,120.0,74,23
4754,Female,38,66.7,59,34
4755,Female,41,59.6,44,48
4756,Female,55,75.5,98,17
4757,Female,21,61.7,26,10
4758,Female,41,60.7,23,18
4759,Female,52,124.1,73,44
4760,Female,20,31.8,8,8
4761,Male,21,146.0,53,26
4762,Male,54,89.9,14,3
4763,Female,57,39.7,71,24
4764,Female,65,32.7,7,3
4765,Male,52,94.9,9,38
4766,Male,48,100.5,3,2
4767,Male,61,22.2,78,35
4768,Male,42,47.8,17,17
4769,Female,57,122.4,44,9
4770,Male,30,21.7,86,36
4771,Female,21,130.4,46,22
4772,Female,63,103.9,90,31
4773,Female,31,73.6,58,34
4774,Male,30,61.8,28,24
4775,Male,44,17.6,14,9
4776,Female,23,126.4,9,46
4777,Female,34,34.3,26,43
4778,Female,53,56.8,2,2
4779,Male,57,91.8,75,21
4780,Female,66,48.2,81,34
4781,Male,52,82.1,34,27
4782,Female,34,124.3,19,37
4783,Female,58,78.5,39,7
4784,Female,19,143.1,82,22
4785,Male,30,129.4,13,4
4786,Male,69,60.0,5,14
4787,Female,19,69.0,50,34
4788,Male,69,72.1,23,23
4789,Female,45,99.5,88,44
4790,Male,60,53.7,29,42
4791,Male,43,145.8,72,25
4792,Male,39,97.2,26,1
4793,Female,64,68.9,79,48
4794,Male,60,102.1,57,15
4795,Male,20,68.4,1,32
4796,Female,52,125.4,28,14
4797,Female,29,91.7,62,41
4798,Female,41,20.7,47,21
4799,Female,22,38.9,78,47
4800,Male,37,131.8,98,7
4801,Male,56,91.0,59,36
4802,Male,56,143.3,31,21
4803,Male,30,24.8,70,40
4804,Male,58,54.9,49,12
4805,Female,62,41.1,5,15
4806,Male,29,89.8,31,15
4807,Male,30,66.7,37,17
4808,Male,27,36.2,79,34
4809,Female,50,101.8,15,44
4810,Female,57,87.4,52,35
4811,Male,33,52.1,69,39
4812,Female,62,79.8,92,38
4813,Female,52,115.7,97,14
4814,Female,20,42.7,11,5
4815,Female,22,54.5,43,30
4816,Female,43,61.7,70,4
4817,Female,28,115.8,23,15
4818,Female,24,129.3,40,39
4819,Male,27,65.8,63,35
4820,Male,59,55.0,2,45
4821,Female,69,135.1,79,10
4822,Male,51,149.9,87,2
4823,Male,20,105.5,86,44
4824,Female,25,148.6,73,24
4825,Male,48,104.1,47,28
4826,Female,28,114.0,30,22
4827,Female,62,67.5,16,44
4828,Female,24,73.5,59,32
4829,Male,62,34.5,47,31
4830,Male,19,126.1,30,19
4831,Male,23,140.7,9,21
4832,Male,58,99.2,65,3
4833,Female,49,61.4,59,6
4834,Female,37,35.8,64,32
4835,Male,51,50.8,8,2
4836,Female,67,49.5,52,24
4837,Female,33,97.8,18,45
4838,Male,42,142.6,91,27
4839,Female,29,21.5,82,9
4840,Male,24,15.1,96,13
4841,Female,56,96.0,58,14
4842,Male,34,53.3,49,11
4843,Female,62,133.9,32,14
4844,Female,28,59.2,48,16
4845,Male,23,54.1,45,10
4846,Male,40,51.4,54,20
4847,Male,44,34.6,85,16
4848,Male,63,93.5,46,34
4849,Female,23,37.7,96,16
4850,Female,55,72.3,31,14
4851,Male,19,77.2,37,28
4852,Female,39,17.8,16,18
4853,Male,37,17.3,46,26
4854,Male,42,85.2,46,38
4855,Female,32,109.0,78,7
4856,Female,66,142.2,88,45
4857,Male,46,39.2,89,34
4858,Male,25,28.9,61,47
4859,Male,54,22.0,46,49
4860,Female,66,73.9,51,45
4861,Female,69,99.1,62,7
4862,Female,50,128.5,35,33
4863,Female,39,107.2,81,35
4864,Male,67,43.1,42,39
4865,Male,64,77.3,45,21
4866,Male,22,137.9,68,49
4867,Male,56,59.1,75,28
4868,Male,35,82.3,47,32
4869,Male,55,144.4,79,44
4870,Female,54,114.2,30,16
4871,Female,47,115.9,24,10
4872,Male,68,49.1,66,23
4873,Male,48,71.0,43,48
4874,Female,27,26.1,34,15
4875,Female,32,96.9,23,43
4876,Female,59,29.0,61,6
4877,Female,65,127.8,95,33
4878,Male,61,125.0,37,39
4879,Male,35,87.0,13,12
4880,Male,40,34.1,97,36
4881,Male,50,18.5,71,31
4882,Male,33,122.6,96,10
4883,Female,55,96.0,7,34
4884,Male,52,111.0,42,41
4885,Female,51,56.0,38,10
4886,Male,45,83.8,52,11
4887,Male,19,115.9,44,14
4888,Male,47,77.4,64,3
4889,Male,30,96.2,13,33
4890,Male,58,121.6,88,7
4891,Female,33,44.1,28,4
4892,Female,22,23.9,96,39
4893,Female,45,86.8,82,48
4894,Male,56,23.4,98,10
4895,Male,62,118.5,98,15
4896,Female,37,112.1,1,16
4897,Male,41,134.0,43,38
4898,Male,44,101.3,42,4
4899,Female,47,24.1,95,4
4900,Male,62,49.2,50,36
4901,Female,44,124.1,60,27
4902,Male,43,37.6,1,22
4903,Female,24,109.3,51,22
4904,Male,59,120.3,16,17
4905,Male,64,59.6,39,45
4906,Female,55,58.5,15,34
4907,Male,22,90.3,33,32
4908,Male,40,131.3,87,6
4909,Female,45,45.2,53,33
4910,Male,51,142.1,98,8
4911,Female,32,95.9,17,36
4912,Male,49,148.9,89,5
4913,Male,43,27.1,6,5
4914,Male,65,32.1,31,47
4915,Male,48,126.6,69,10
4916,Female,36,131.7,40,40
4917,Male,26,75.1,30,7
4918,Female,46,111.4,69,12
4919,Male,68,132.1,76,30
4920,Male,56,20.8,7,25
4921,Male,21,92.5,13,28
4922,Male,20,130.2,4,43
4923,Female,46,68.8,50,13
4924,Female,69,55.8,3,47
4925,Female,28,122.4,12,49
4926,Female,50,60.3,65,22
4927,Male,55,15.4,27,18
4928,Female,28,144.5,50,27
4929,Female,44,94.9,77,8
4930,Male,50,125.6,17,6
4931,Male,38,126.4,72,11
4932,Male,56,24.0,32,29
4933,Male,48,38.1,84,41
4934,Female,55,57.0,51,5
4935,Female,63,58.3,17,7
4936,Male,19,103.9,34,22
4937,Male,44,99.1,35,47
4938,Male,53,81.8,99,4
4939,Female,28,43.5,24,32
4940,Female,64,66.6,54,19
4941,Male,35,88.4,18,45
4942,Male,18,78.2,50,33
4943,Female,52,32.2,46,1
4944,Male,52,102.7,48,46
4945,Male,48,24.9,33,41
4946,Female,45,66.1,87,44
4947,Male,56,110.9,89,41
4948,Female,18,17.7,27,8
4949,Male,42,91.9,1,32
4950,Male,60,60.2,85,30
4951,Female,55,16.2,59,46
4952,Female,37,40.7,10,28
4953,Male,20,142.0,95,41
4954,Female,68,85.4,25,32
4955,Male,19,149.6,84,25
4956,Male,35,85.9,57,34
4957,Female,61,88.4,66,33
4958,Male,27,67.9,15,13
4959,Male,22,56.9,28,25
4960,Female,26,49.0,13,42
4961,Female,19,61.4,14,40
4962,Male,51,77.1,66,39
4963,Female,55,40.9,34,44
4964,Female,48,45.4,99,49
4965,Female,27,51.7,25,44
4966,Female,67,75.7,54,48
4967,Male,29,103.1,79,10
4968,Male,53,130.6,12,31
4969,Male,38,53.8,9,44
4970,Female,66,39.8,31,11
4971,Female,64,66.1,78,25
4972,Female,23,135.7,93,46
4973,Female,65,16.3,53,45
4974,Female,66,106.5,43,34
4975,Female,20,79.4,38,20
4976,Female,27,36.7,42,7
4977,Male,22,58.3,72,33
4978,Male,63,45.4,48,35
4979,Female,43,133.5,67,29
4980,Female,38,80.1,66,12
4981,Female,62,91.0,16,5
4982,Male,43,95.1,83,12
4983,Male,55,101.3,94,29
4984,Female,61,81.9,16,35
4985,Female,43,17.4,31,20
4986,Male,25,60.2,58,37
4987,Male,22,39.8,28,1
4988,Male,32,106.8,4,16
4989,Male,33,22.7,10,30
4990,Female,18,91.1,51,9
4991,Male,33,43.4,18,42
4992,Male,54,143.1,47,10
4993,Female,20,60.3,32,13
4994,Male,69,58.9,30,48
4995,Male,64,139.7,36,20
4996,Male,48,71.3,9,29
4997,Female,30,145.0,36,4
4998,Male,33,18.3,29,46
4999,Female,60,56.4,16,49
5000,Female,38,104.9,92,28
